archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types
mcs2024.zip,world,commodities/beryl/mcs2024-beryl_world.csv,cross_correlation,200,8,,4,420c3e15-60d6-408d-bd20-544d1d8a8afd,f726b106-f088-40f1-b98e-ba146a5718de,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/beryl/mcs2024-beryl_salient.csv,cross_correlation,200,5,Year,9,9cc77ac5-56c3-4e88-bbff-c9dd0437d5d7,03fead72-d576-4c2e-926c-4aa238c60ab6,200,9,200,9,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/zeoli/mcs2024-zeoli_salient.csv,cross_correlation,200,5,Year,6,c56d056e-59b4-4b58-9b37-e30c7107b09d,ceb29361-68be-4b3a-8768-a495675324d5,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/zeoli/mcs2024-zeoli_world.csv,cross_correlation,200,15,,5,ae42fff9-51af-4797-9448-c47a27ac15ea,f0db4869-9cf6-4679-851f-5c3d5cdf9e3a,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/simet/mcs2024-simet_salient.csv,cross_correlation,200,5,Year,11,846f8c52-b0ed-4c9d-b9c0-39c6d9d56666,d8c2c20f-7305-4759-8d4b-948e0ee8c9f8,200,11,200,11,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/simet/mcs2024-simet_world.csv,cross_correlation,200,38,,4,c07f4def-ade2-4edd-a49d-dd77c3d6e9be,0f53f407-3a79-49ef-a7cb-27a9affabc5a,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/zirco/mcs2024-zirco_world.csv,cross_correlation,200,12,,3,84894a80-f36c-408f-9a28-f988f44de4bd,2d317a8e-e3c1-46f4-b7eb-2b4b2cc2723d,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/zirco/mcs2024-zirco_salient.csv,cross_correlation,200,5,Year,16,c5491773-948b-45d6-9d2a-b6aa13ff56bd,4e072ce0-54ba-4a87-97b4-464bbee77f04,200,15,200,15,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/quartz/mcs2024-quartz_salient.csv,cross_correlation,200,5,Year,9,83af9d28-8ad1-47c2-829c-f1904b3762b9,d96aba75-8d77-4b09-a1da-830a0fe12978,200,5,200,5,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/stond/mcs2024-stond_world.csv,cross_correlation,200,3,,4,e679f360-d6ec-462d-8940-570bf5252e92,3e97b486-3494-4c33-a3c6-3b146fd5c111,200,2,200,2,200,2,200,descriptive_summary,200,0,2,2,
mcs2024.zip,salient,commodities/stond/mcs2024-stond_salient.csv,cross_correlation,200,5,Year,14,9ba9874c-afb2-4933-9176-bb9eceebc7cc,0322eefd-2d5d-4108-96f8-c5f03dff79e6,200,14,200,14,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
