archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types,error
mcs2024.zip,world,commodities/vanad/mcs2024-vanad_world.csv,structural_break,200,7.0,,3.0,10079168-5d2a-4cb3-ab2e-423e6e4f4964,7bfe6b73-98f8-497b-8626-2312d6ece553,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/salt/mcs2024-salt_salient.csv,structural_break,200,5.0,Year,12.0,2a7bc9b7-0803-4d91-999a-cd27deb93f70,3c7589ea-4c3a-4a6b-a7e4-8593df7a7045,200.0,12.0,200.0,12.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,14.0,24.0,,
mcs2024.zip,world,commodities/salt/mcs2024-salt_world.csv,structural_break,200,25.0,,4.0,5ddb89f4-2500-4bc7-a64d-246409c277fe,0a5cd022-aaed-43fd-bc41-be727f325633,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/gypsu/mcs2024-gypsu_world.csv,structural_break,200,22.0,,3.0,1d05ede7-3c94-4096-bb85-a9d82c7e9609,21dda1e0-20b7-4f6f-ab3f-9ea47d794d50,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/gypsu/mcs2024-gypsu_salient.csv,structural_break,200,22.0,,3.0,c6215939-5be1-4005-ad2e-154c2a169146,79f3ceb8-f5ef-4421-955c-5c53195fc84a,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/arsen/mcs2024-arsen_world.csv,structural_break,200,9.0,,4.0,450d5f89-3049-41e2-a4ff-d841c6fbd59f,1a5e2cf3-b2c6-4652-ad30-756f8e5ae191,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/arsen/mcs2024-arsen_salient.csv,structural_break,200,5.0,Year,7.0,d42e9057-aacd-4640-9c9b-e39f3890e5d9,860827a5-5526-49ab-b619-343185967613,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,14.0,,
mcs2024.zip,salient,commodities/graph/mcs2024-graph_salient.csv,structural_break,200,5.0,Year,8.0,7ab0256e-aa7e-45c9-8f5e-57ccf2f4c6b9,80175f63-8333-4d27-af5b-0cb518cae103,200.0,8.0,200.0,8.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,10.0,16.0,,
mcs2024.zip,world,commodities/graph/mcs2024-graph_world.csv,structural_break,200,20.0,,4.0,5d76638e-d077-4dd0-9626-2f9f27b53682,0592c515-8007-4567-aff8-1e685ddaf628,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/potas/mcs2024-potas_world.csv,structural_break,200,14.0,,4.0,13ec93e7-3b2b-4781-abbb-5b119eec21d6,a4de504c-ea08-4734-98bc-38e0dc3ade85,200.0,4.0,200.0,4.0,200.0,4.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/potas/mcs2024-potas_salient.csv,structural_break,200,5.0,Year,9.0,697338db-db90-4fe5-973e-9b4526e7286f,fa6a3263-94c6-4a88-86b4-cb421788e1f0,200.0,9.0,200.0,9.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,11.0,18.0,,
mcs2024.zip,salient,commodities/mgmet/mcs2024-mgmet_salient.csv,structural_break,200,5.0,Year,8.0,2f9f6eb1-7c83-4efd-bc34-d6750c9e8b6b,906b103c-7a64-4d90-a415-b69a9ca0eeb2,200.0,8.0,200.0,8.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,10.0,16.0,,
mcs2024.zip,world,commodities/mgmet/mcs2024-mgmet_world.csv,structural_break,200,10.0,,4.0,99a138df-7dbd-419a-a027-b3938f892cd6,64f7009d-f05d-42d6-ace0-34ec660da090,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/beryl/mcs2024-beryl_world.csv,structural_break,200,8.0,,4.0,fbadb81b-eef3-4ad5-b9e5-45bb9d65929b,1cbca029-7129-4058-8ee2-8d1bff8bd073,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/beryl/mcs2024-beryl_salient.csv,structural_break,200,5.0,Year,9.0,03eab334-95dc-4a74-89b8-ac814d3108af,51c87e40-3919-4342-a03e-42f78551e367,200.0,9.0,200.0,9.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,11.0,18.0,,
mcs2024.zip,salient,commodities/zeoli/mcs2024-zeoli_salient.csv,structural_break,200,5.0,Year,6.0,f4efb3e2-c31d-4f9c-a3e9-ddad3fec916e,cee497c8-2086-4ba2-8ae7-cee96e3cbfb8,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,8.0,12.0,,
mcs2024.zip,world,commodities/zeoli/mcs2024-zeoli_world.csv,structural_break,200,15.0,,5.0,188fc8e7-dfda-4b44-9b56-f09a140d3ffc,b7f45990-16c6-4909-89fb-0ff0662476b6,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/simet/mcs2024-simet_salient.csv,structural_break,200,5.0,Year,11.0,26515abf-6648-4595-939b-c324430bf799,93a9e818-61ed-4b2e-906b-4a9aebd8caca,200.0,11.0,200.0,11.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,13.0,22.0,,
mcs2024.zip,world,commodities/simet/mcs2024-simet_world.csv,structural_break,200,38.0,,4.0,7ab60c2d-9d06-410d-ae46-e064238b8408,3b395b10-df05-4e93-a47c-743ebfa497af,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/zirco/mcs2024-zirco_world.csv,structural_break,200,12.0,,3.0,b1dd16f0-f9bf-485d-b944-94d13d46aa84,1917ba3e-01b5-40ff-bc75-d98d21aa17cd,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/zirco/mcs2024-zirco_salient.csv,structural_break,200,5.0,Year,16.0,8aa8863b-fc8f-4000-b7d3-4282c70d5515,89edd709-70c9-4f76-8be1-568e900697c5,200.0,15.0,200.0,15.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,18.0,32.0,,
mcs2024.zip,salient,commodities/quartz/mcs2024-quartz_salient.csv,structural_break,200,5.0,Year,9.0,3aafccab-e706-4e48-b17d-7a40bb6344c5,fa52148b-e6a5-4af5-82c2-0f770474237a,200.0,5.0,200.0,5.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,11.0,18.0,,
mcs2024.zip,world,commodities/stond/mcs2024-stond_world.csv,structural_break,200,3.0,,4.0,7f90e4b1-26f0-4cee-82a7-92d092b1509c,dc7da24e-0d7a-4260-b058-76ce90f6fd6b,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/stond/mcs2024-stond_salient.csv,structural_break,200,5.0,Year,14.0,2b35f779-917d-4394-8c92-79ec958d7415,e85f341c-7b71-41fa-b723-dc68f73b42b6,200.0,14.0,200.0,14.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,16.0,28.0,,
mcs2024.zip,salient,commodities/lead/mcs2024-lead_salient.csv,structural_break,200,5.0,Year,12.0,d34038c0-0b00-4208-9900-d7775d246d46,86fc83b8-167b-4830-ac6e-81cfcb1cd717,200.0,12.0,200.0,12.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,14.0,24.0,,
mcs2024.zip,world,commodities/lead/mcs2024-lead_world.csv,structural_break,200,14.0,,3.0,df47dadc-a7d9-43c9-8839-7338ff122638,6bcccf23-5e6a-41fa-9990-845d3f2185e1,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/fepig/mcs2024-fepig_salient.csv,structural_break,200,5.0,Year,7.0,9ba721a6-e8a3-48b2-8c86-bf8b7b6c1732,0553f3eb-50bf-47dd-a8df-e16dace1b7d6,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,14.0,,
mcs2024.zip,world,commodities/fepig/mcs2024-fepig_world.csv,structural_break,200,9.0,,6.0,b7a075e8-9a47-4c36-938a-640ccbcb53fb,bbbce223-0e3c-4efc-9f50-45484303c094,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/mgcomp/mcs2024-mgcomp_salient.csv,structural_break,200,5.0,Year,7.0,847cb485-9ba9-45f6-a698-3f16fe622f51,9c2978b1-156e-44f4-9c8a-39244d686ad5,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,14.0,,
mcs2024.zip,world,commodities/mgcomp/mcs2024-mgcomp_world.csv,structural_break,200,16.0,,3.0,d05a23e4-f1fe-449b-b71b-7a709db6485f,eec27d9f-8ec3-46ca-b7fa-53808218f853,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/coppe/mcs2024-coppe_world.csv,structural_break,200,36.0,,3.0,40023106-5d89-4263-ad42-62e31fa918a5,9942aff1-c918-454f-bb68-ea82483effce,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/coppe/mcs2024-coppe_salient.csv,structural_break,200,5.0,Year,16.0,c4e033f5-fca7-4c2a-a786-83a4abfec4b8,71da6f54-5cba-43f8-b6bd-b69e372a3a28,200.0,16.0,200.0,16.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,18.0,32.0,,
mcs2024.zip,world,commodities/pumic/mcs2024-pumic_world.csv,structural_break,200,16.0,,4.0,b8e1f68a-c8b1-4d46-b047-e064752e4295,8ae950df-3091-4528-b0d8-3f4335c4da6f,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/pumic/mcs2024-pumic_salient.csv,structural_break,200,5.0,Year,7.0,aeb36c79-002c-4272-a586-0a99d6d30e13,1238488c-c2dd-4186-a5a1-b3398ed8e4ad,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,14.0,,
mcs2024.zip,salient,commodities/sandc/mcs2024-sandc_salient.csv,structural_break,200,5.0,Year,7.0,19181ede-7072-487e-a352-04fa991f4c8d,b13546ff-7727-45ee-a62e-94c14a0a087a,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,14.0,,
mcs2024.zip,salient,commodities/thori/mcs2024-thori_salient.csv,structural_break,200,5.0,Year,8.0,19b84fff-1e9a-4b8a-a584-164942d0a2d9,7558a7d0-65a9-412d-a7fb-2ceb5e66ea45,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,10.0,16.0,,
mcs2024.zip,world,commodities/tin/mcs2024-tin_world.csv,structural_break,200,17.0,,3.0,e6e24178-ca70-4013-9651-3bebb706d4c1,abf822c1-ff0b-45db-9475-51fe126a723d,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/tin/mcs2024-tin_salient.csv,structural_break,200,5.0,Year,14.0,149c803d-daec-4a00-9cd0-1265231b91ce,f2fa660e-d6e7-49da-b195-a18cbe2cd272,200.0,14.0,200.0,14.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,16.0,28.0,,
mcs2024.zip,salient,commodities/tanta/mcs2024-tanta_salient.csv,structural_break,200,5.0,Year,7.0,0426aa96-73ca-4a55-a296-e2153c17a5c4,73196d82-11d2-4100-9440-2f3fc07a9457,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,14.0,,
mcs2024.zip,world,commodities/tanta/mcs2024-tanta_world.csv,structural_break,200,11.0,,3.0,c71ab945-6cf3-4ea7-9c38-8a57a71fa2ad,dc842a0b-a7c0-4e4c-853b-b32b98e69ca0,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/diamo/mcs2024-diamo_world.csv,structural_break,200,9.0,,4.0,178a8c6e-45cd-40ee-8b7b-793fce5481b9,0d4cd382-9eb0-46f8-9e2a-013b9b6a33d6,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/diamo/mcs2024-diamo_salient.csv,structural_break,200,5.0,Year,13.0,b0368a25-6dc7-4714-9e59-6abf0b2b7d33,a22fe19e-4cb2-417f-8009-4c6bac20ae24,200.0,13.0,200.0,13.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,15.0,26.0,,
mcs2024.zip,world,commodities/heliu/mcs2024-heliu_world.csv,structural_break,200,10.0,,3.0,a54b0dd9-1953-449a-aa26-cf8cb9eeda25,67e0cdd8-95db-401d-bdbd-82efe66146d5,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/heliu/mcs2024-heliu_salient.csv,structural_break,200,5.0,Year,6.0,241f4eca-00b2-4e7c-bcda-1a3e5bf0c12a,5237b474-23ab-4c94-9804-ce6a6f402a70,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,8.0,12.0,,
mcs2024.zip,salient,commodities/cobal/mcs2024-cobal_salient.csv,structural_break,200,14.0,,3.0,9d7db287-8125-443c-986e-7a3adda5c473,984069ff-11ce-4a9a-afe5-94aaa4200a73,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/cobal/mcs2024-cobal_world.csv,structural_break,200,14.0,,3.0,2864adf2-f148-44bb-8d0f-e9e3d734d8db,658c1205-f4a3-4b6e-9d94-453cf684291d,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/felds/mcs2024-felds_world.csv,structural_break,200,16.0,,4.0,0d701961-70c0-4c9c-b2a6-8235c8f15b60,1d87f57f-9323-4728-b0d2-d9888076098f,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/felds/mcs2024-felds_salient.csv,structural_break,200,5.0,Year,11.0,c1146277-3e2f-4174-aec3-70c39c0251fa,0c713d5b-4210-4353-9847-ac401cfb7a1b,200.0,11.0,200.0,11.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,13.0,22.0,,
mcs2024.zip,world,commodities/fluor/mcs2024-fluor_world.csv,structural_break,200,12.0,,4.0,376497c3-7406-4dda-844a-4163c848edaf,dabeb3f6-5c02-45e7-8a91-5474bea83851,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/fluor/mcs2024-fluor_salient.csv,structural_break,200,5.0,Year,14.0,cd3790a0-d1ad-4795-81fe-69a23cacd3fe,67a6c879-e31a-4090-b87c-e12be6c1d27c,200.0,13.0,200.0,13.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,16.0,28.0,,
mcs2024.zip,world,commodities/selen/mcs2024-selen_world.csv,structural_break,200,15.0,,3.0,cb0437d3-2ece-4a5d-96c7-53d358a5c574,731c4f76-5422-4ef7-9dd8-f02042026def,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/selen/mcs2024-selen_salient.csv,structural_break,200,5.0,Year,6.0,f900bd09-1107-48c8-a9c0-2fec3f82595c,76a838e6-2543-4738-af52-75ef1dbc3bff,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,8.0,12.0,,
mcs2024.zip,world,commodities/cemen/mcs2024-cemen_world.csv,structural_break,200,32.0,,5.0,fbdca761-6f03-4108-9c27-fe0e4ca67796,7357100a-fb2e-4613-b0ab-63694b91dd77,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/cemen/mcs2024-cemen_salient.csv,structural_break,200,5.0,Year,11.0,26a473d4-0233-48cf-b2ea-ceabeb7b581c,55a7bd6d-4bc6-4bf7-ad80-73f9ece4e0da,200.0,11.0,200.0,11.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,13.0,22.0,,
mcs2024.zip,world,commodities/feste/mcs2024-feste_world.csv,structural_break,200,36.0,,5.0,a54b98bb-e56c-4f8e-8d0c-0e0e2f9da4cb,ea8a39ff-543b-451e-a92c-d5e91dd0657a,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/feste/mcs2024-feste_salient.csv,structural_break,200,5.0,Year,18.0,086219f2-6bd8-4424-ada9-56e4886b6445,c8542bc1-7750-42c5-ab0f-6b67054b4617,200.0,18.0,200.0,18.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,20.0,36.0,,
mcs2024.zip,salient,commodities/indiu/mcs2024-indiu_salient.csv,structural_break,200,5.0,Year,8.0,1dc60996-a6dc-4ad7-8d38-439ed15b2b5e,c8a809b0-10c3-46ee-96c0-52cc9eb699d3,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,10.0,16.0,,
mcs2024.zip,world,commodities/indiu/mcs2024-indiu_world.csv,structural_break,200,10.0,,5.0,8c321452-8548-4cf5-8e47-1ad1c8b75daa,aae5913d-ecd0-4b6d-8b33-a1371fde0c46,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/galli/mcs2024-galli_salient.csv,structural_break,200,5.0,Year,9.0,3b87ff67-1cbb-4bc0-af88-362a9c58a584,cbe38e3e-5a6c-4740-8b3b-ed117e362591,200.0,8.0,200.0,8.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,11.0,18.0,,
mcs2024.zip,world,commodities/galli/mcs2024-galli_world.csv,structural_break,200,7.0,,3.0,e1da67d7-02af-4cab-8f54-ea24bd4fa7d9,b714a123-54ce-448c-998d-2ef343feafe9,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/rheni/mcs2024-rheni_world.csv,structural_break,200,10.0,,3.0,57c3f673-150b-4598-b2e4-23fa04d98820,0c6be18b-2f96-4699-b5fd-7bb2f5882549,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/rheni/mcs2024-rheni_salient.csv,structural_break,200,5.0,Year,8.0,450272f2-587f-42e7-821e-09b483eecdcb,72367864-acfc-4143-9919-56ce10568809,200.0,8.0,200.0,8.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,10.0,16.0,,
mcs2024.zip,world,commodities/abras/mcs2024-abras_world.csv,structural_break,200,30.0,,2.0,3eea2624-69d9-48a1-ad3c-db8f57a9f50c,06d0661f-5654-40e2-bd9f-b74ab5845383,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/abras/mcs2024-abras_salient.csv,structural_break,200,5.0,Year,19.0,e9e98bdd-aebc-4ba7-bb1e-24829f909297,3b495b7f-52e9-4d4c-b901-edd08743ad20,200.0,19.0,200.0,19.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,21.0,38.0,,
mcs2024.zip,salient,commodities/antim/mcs2024-antim_salient.csv,structural_break,200,5.0,Year,14.0,75a0e9f7-50c9-4239-933f-199542ea717d,c537bbea-3a7e-4aa0-9475-6db57df31783,200.0,14.0,200.0,14.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,16.0,28.0,,
mcs2024.zip,world,commodities/antim/mcs2024-antim_world.csv,structural_break,200,18.0,,3.0,a9457be3-885d-4345-a20f-c5899c2c45e0,bc394310-c66b-4fd6-9708-7886a038943a,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/alum/mcs2024-alum_salient.csv,structural_break,200,5.0,Year,14.0,e0afce3a-ae2b-4773-8d52-a078aac7a9c3,94cec5a5-2a41-4885-9d73-4aeebdc2795a,200.0,14.0,200.0,14.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,16.0,28.0,,
mcs2024.zip,world,commodities/alum/mcs2024-alum_world.csv,structural_break,200,14.0,,4.0,7c6ae596-43ed-4baf-a213-7c5ab9cd3592,88d368bf-5e33-4a7d-a269-4fd6443b44c4,200.0,4.0,200.0,4.0,200.0,4.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/diato/mcs2024-diato_world.csv,structural_break,200,16.0,,4.0,2214b1fc-b6ea-4755-8c83-8913893819f0,530aed6e-08df-47c4-88aa-025df0952132,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/diato/mcs2024-diato_salient.csv,structural_break,200,5.0,Year,6.0,7a5cd0af-9bc8-4453-a93f-f90072bdc967,1092305c-0f6c-4577-9280-c4b1c016569c,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,8.0,12.0,,
mcs2024.zip,salient,commodities/gemst/mcs2024-gemst_salient.csv,structural_break,200,5.0,Year,7.0,d2a14cb6-686d-4d17-99ca-a56b29c8f516,8909df6d-cd03-4791-93c6-2e3608dfbf85,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,14.0,,
mcs2024.zip,world,commodities/gemst/mcs2024-gemst_world.csv,structural_break,200,16.0,,5.0,284f9347-07cd-4426-96ad-8c94cd878e4a,d361a97e-9b63-48ef-835b-c56f7680a47d,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/thall/mcs2024-thall_salient.csv,structural_break,200,5.0,Year,10.0,70ec1567-6fa0-465d-9813-45684d14a0b7,089dfda3-381c-434a-8395-fd8eaac20399,200.0,9.0,200.0,9.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,12.0,20.0,,
mcs2024.zip,salient,commodities/cadmi/mcs2024-cadmi_salient.csv,structural_break,200,5.0,Year,12.0,10cdc296-1719-4ae3-a313-1a0d78885fb3,7c9c4bbe-3a9e-4f85-b7f8-f81ae7b933fd,200.0,12.0,200.0,12.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,14.0,24.0,,
mcs2024.zip,world,commodities/cadmi/mcs2024-cadmi_world.csv,structural_break,200,17.0,,4.0,10e47a4f-df44-477d-a470-2dedcb037e3f,a0adbb73-e37d-4859-befd-4e5dc0669c98,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/zinc/mcs2024-zinc_world.csv,structural_break,200,13.0,,3.0,5118a5e4-e41b-4f78-b7f4-3a810fa59320,a96f5b60-31ad-4ed5-a204-63e0696fea35,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/zinc/mcs2024-zinc_salient.csv,structural_break,200,5.0,Year,14.0,c716cb98-9cbb-4587-9db8-47aca71738fa,97f8270c-01c7-4dd9-81d1-3ad1f728458a,200.0,14.0,200.0,14.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,16.0,28.0,,
mcs2024.zip,salient,commodities/fescr/mcs2024-fescr_salient.csv,structural_break,200,5.0,Year,9.0,59641dd5-16fb-4dfc-9834-a345f6f04b46,f77451d6-1a17-4bd6-a961-33e8264dce06,200.0,9.0,200.0,9.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,11.0,18.0,,
mcs2024.zip,world,commodities/boron/mcs2024-boron_world.csv,structural_break,200,10.0,,3.0,32407b97-9b25-45f0-bd51-772e1257f450,3dc0528d-4dd4-445c-9721-91c126382261,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/boron/mcs2024-boron_salient.csv,structural_break,200,5.0,Year,8.0,282fda1a-fd99-495a-997f-dbd77448022d,5868bfda-f56a-4699-a7f7-362a0347e287,200.0,8.0,200.0,8.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,10.0,16.0,,
mcs2024.zip,salient,commodities/chrom/mcs2024-chrom_salient.csv,structural_break,200,5.0,Year,12.0,08840ddc-dae4-4a44-95cd-f641df020278,6871b839-e2a0-4555-a8dd-f27a59329131,200.0,12.0,200.0,12.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,14.0,24.0,,
mcs2024.zip,world,commodities/chrom/mcs2024-chrom_world.csv,structural_break,200,8.0,,3.0,a785856b-e7cb-4c1f-9c05-52abe67be61a,96c548ec-9ab1-44a8-b5eb-34fec3f35ed0,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/fesla/mcs2024-fesla_salient.csv,structural_break,200,5.0,Year,7.0,9a2859a0-7037-473a-a752-13c481ef2e7f,369d7ff8-7e4a-42f3-85aa-a9fd2abf4013,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,14.0,,
mcs2024.zip,salient,commodities/stonec/mcs2024-stonec_salient.csv,structural_break,200,5.0,Year,7.0,f71f652f-76c0-46bf-91a6-c516112cd2ac,4bed561f-dc4e-4055-97cb-2fd722e5d1f2,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,14.0,,
