archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types,error
mcs2024.zip,world,commodities/beryl/mcs2024-beryl_world.csv,decomposition,200,8.0,,4.0,73cb4ed1-21da-4a91-9735-18653835e514,0ea9d87d-1e5a-4558-adfd-f22aa278dda3,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/beryl/mcs2024-beryl_salient.csv,decomposition,200,5.0,Year,9.0,4983e9b4-e810-4d1d-a266-252baa05b3d3,bb205879-b207-4257-9fe2-af131219651e,200.0,9.0,200.0,9.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,10.0,27.0,,
mcs2024.zip,salient,commodities/zeoli/mcs2024-zeoli_salient.csv,decomposition,200,5.0,Year,6.0,4fe47595-ac36-4a21-b64f-7c5e7f5f81e8,bd486fbe-c321-422b-994f-5a5e98db7fb6,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,7.0,18.0,,
mcs2024.zip,world,commodities/zeoli/mcs2024-zeoli_world.csv,decomposition,200,15.0,,5.0,10ebf80a-acbf-4411-b995-2c462b5c1c78,f97dcdd0-a21f-4a05-8b23-a5b06f6a698d,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/simet/mcs2024-simet_salient.csv,decomposition,200,5.0,Year,11.0,cf314437-1085-4cfb-b258-8a368aeea895,858e7066-858b-4b8e-9cc3-7a2a93329580,200.0,11.0,200.0,11.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,12.0,33.0,,
mcs2024.zip,world,commodities/simet/mcs2024-simet_world.csv,decomposition,200,38.0,,4.0,0c590b81-d4b4-41e0-bcb5-8f790e757a92,a2b15d1e-b63f-44a8-bc3d-35ab3f5d41cb,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/zirco/mcs2024-zirco_world.csv,decomposition,200,12.0,,3.0,5489d274-06be-40f9-aaa1-c586a3dca0f6,e6a4b3f6-4029-424a-83cb-e88b7706c0bf,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/zirco/mcs2024-zirco_salient.csv,decomposition,200,5.0,Year,16.0,3571987c-9801-4609-8b28-3c60387ff96f,787c19ab-6541-49f3-9a42-20bb13e99dc2,200.0,15.0,200.0,15.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,17.0,48.0,,
mcs2024.zip,salient,commodities/quartz/mcs2024-quartz_salient.csv,decomposition,200,5.0,Year,9.0,9bb933ea-3e8e-48c6-852d-38374f8acca4,e503191a-045b-4008-8c77-a6dc9a6f6b39,200.0,5.0,200.0,5.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,10.0,27.0,,
mcs2024.zip,world,commodities/stond/mcs2024-stond_world.csv,decomposition,200,3.0,,4.0,5cb1a868-b344-46d7-9fec-4bf19057f95f,37c76dcd-8ae1-42f5-87fe-b629b138867a,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/stond/mcs2024-stond_salient.csv,decomposition,200,5.0,Year,14.0,a8dd5c1c-69d6-4ec3-a03a-a5ccf63b895c,8e970dc3-f9ce-4d1a-9e22-92b7435bae1e,200.0,14.0,200.0,14.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,15.0,42.0,,
mcs2024.zip,salient,commodities/lead/mcs2024-lead_salient.csv,decomposition,200,5.0,Year,12.0,5c2779b2-b964-4b5d-8d9a-8442e4094215,d386f082-ca6e-4038-a8a9-44d6d8eac5b3,200.0,12.0,200.0,12.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,13.0,36.0,,
mcs2024.zip,world,commodities/lead/mcs2024-lead_world.csv,decomposition,200,14.0,,3.0,e81f81f5-b377-4c03-b220-2560dcaf4487,98bb84ce-18ce-49fe-b549-209cc0da3e43,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/fepig/mcs2024-fepig_salient.csv,decomposition,200,5.0,Year,7.0,b85dc0af-ac15-45a2-82a7-f1784fa344ab,dce30308-e873-4fb1-a011-c071012cdc17,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,8.0,21.0,,
mcs2024.zip,world,commodities/fepig/mcs2024-fepig_world.csv,decomposition,200,9.0,,6.0,577bafbc-111a-447b-9337-0232bddf02da,be29232b-1a03-43fc-8376-ce1603d44a31,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/mgcomp/mcs2024-mgcomp_salient.csv,decomposition,200,5.0,Year,7.0,e203db08-ea32-4315-a2ac-e2c593304f94,e3c038e7-e90f-42f6-a852-5f19d11a891d,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,8.0,21.0,,
mcs2024.zip,world,commodities/mgcomp/mcs2024-mgcomp_world.csv,decomposition,200,16.0,,3.0,b8dc0fd0-4051-4a9e-9f22-653e4e422218,29fcdacd-f8cd-4136-8d99-ec23f53701a9,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/coppe/mcs2024-coppe_world.csv,decomposition,200,36.0,,3.0,e311c431-1679-492e-9010-61b449f91333,be57aeee-915e-4b99-b979-3aa128383786,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/coppe/mcs2024-coppe_salient.csv,decomposition,200,5.0,Year,16.0,b28c384b-ca80-4e9c-8c20-50cf5dc59d00,beeeeb81-b9c2-4d0f-804e-db93209961f2,200.0,16.0,200.0,16.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,17.0,48.0,,
mcs2024.zip,world,commodities/pumic/mcs2024-pumic_world.csv,decomposition,200,16.0,,4.0,e98e9abd-0c6b-45de-9b5c-897653fe3637,c037f660-8a74-4b88-8f3e-963b5d4bf92a,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/pumic/mcs2024-pumic_salient.csv,decomposition,200,5.0,Year,7.0,5b6b7b64-d16f-4fbd-990d-a587654dd659,385931d4-461a-4695-80a8-15bdd86afac1,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,8.0,21.0,,
mcs2024.zip,salient,commodities/sandc/mcs2024-sandc_salient.csv,decomposition,200,5.0,Year,7.0,bb2d5928-8665-4d05-bfbc-903a3616c292,64fdb50e-2c2e-43b1-b8b1-c288b972cc07,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,8.0,21.0,,
mcs2024.zip,salient,commodities/thori/mcs2024-thori_salient.csv,decomposition,200,5.0,Year,8.0,aa0f8a7e-2330-46b0-9e61-5c7486210ef0,18baf866-45fc-4a04-9101-64c5be917153,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,24.0,,
mcs2024.zip,world,commodities/tin/mcs2024-tin_world.csv,decomposition,200,17.0,,3.0,49294aa5-9edd-483f-b109-ce897c6d076b,e6bb6663-f689-44fd-9199-cde06663e608,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/tin/mcs2024-tin_salient.csv,decomposition,200,5.0,Year,14.0,06f3e650-b81f-4049-8f9a-a87120202b5c,86d32be5-e33a-4117-886f-fc482bdd8704,200.0,14.0,200.0,14.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,15.0,42.0,,
mcs2024.zip,salient,commodities/tanta/mcs2024-tanta_salient.csv,decomposition,200,5.0,Year,7.0,483930d4-57fe-4c37-be17-1c8d5c2e8d07,7e928b44-f667-48b9-aea4-f9a50179d2d1,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,8.0,21.0,,
mcs2024.zip,world,commodities/tanta/mcs2024-tanta_world.csv,decomposition,200,11.0,,3.0,bd924aca-cd39-4e95-835f-9ce58779c4ff,b2e4b26c-0090-48b0-a9a0-437f9824a77c,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/diamo/mcs2024-diamo_world.csv,decomposition,200,9.0,,4.0,6f641882-092a-4dcc-9571-5aa6a8e06895,fa020ce5-56f6-434f-9387-1229129ae969,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/diamo/mcs2024-diamo_salient.csv,decomposition,200,5.0,Year,13.0,ec06b08f-e942-4eb7-964a-35c70eb17e1d,a0bca2ff-5677-4e1f-b730-e57c573f622d,200.0,13.0,200.0,13.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,14.0,39.0,,
