archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types,error
mcs2025.zip,salient,commodities/zeoli/mcs2025-zeoli_salient.csv,cross_correlation,200,5.0,Year,6.0,443f4a52-561e-403b-be94-3b4d801bc6a6,8b32a54b-b8b0-4a48-911d-5c45c556d53b,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/sodaa/mcs2025-sodaa_salient.csv,cross_correlation,200,5.0,Year,9.0,74259a53-236f-402f-9db0-439d4aad141e,66d4b2de-f86e-493b-88ea-64c315e875e4,200.0,9.0,200.0,9.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/vanad/mcs2025-vanad_salient.csv,cross_correlation,200,5.0,Year,21.0,15b1ea1a-3a6b-4ed0-b2c0-e64efc0bf85e,444534c3-d4a9-4c02-9234-fa6d1b801e78,200.0,21.0,200.0,21.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/boron/mcs2025-boron_salient.csv,cross_correlation,200,5.0,Year,8.0,27339d29-34a6-4a57-a3d7-f331faf712fc,fecf7b80-0482-469c-aef0-05dc2620e2fc,200.0,8.0,200.0,8.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/coppe/mcs2025-coppe_salient.csv,cross_correlation,200,5.0,Year,16.0,08070f9d-6cf8-4e73-bfce-b8dad8f0c36d,96a14d07-5ff1-4ce9-9ca0-9432e2801891,200.0,16.0,200.0,16.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/silve/mcs2025-silve_salient.csv,cross_correlation,200,5.0,Year,12.0,469bbf45-a8e2-4956-99bd-6be6c2bdd90b,9c95a3ad-e17a-4e6d-bb1b-72bf8b7b15b7,200.0,12.0,200.0,12.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/diato/mcs2025-diato_salient.csv,cross_correlation,200,5.0,Year,6.0,5525052a-cc06-4677-a4d1-1d41007e3ad3,25607fb6-709c-4ee2-90b2-1e188ceb5556,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/graph/mcs2025-graph_salient.csv,cross_correlation,200,5.0,Year,8.0,b7b0ccbb-e28c-46af-b9d6-4ddd53c37a86,cdf82595-deb1-44ad-b700-206d5f989040,200.0,8.0,200.0,8.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/niobi/mcs2025-niobi_salient.csv,cross_correlation,200,5.0,Year,7.0,1f50ba92-a302-411e-b9ca-014db5aff7c5,abef5665-4572-46df-9522-428a001a0fc8,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/pumic/mcs2025-pumic_salient.csv,cross_correlation,200,5.0,Year,7.0,d7be4586-89c9-4da5-8a37-626457f7970a,4514519b-1cc9-4e3e-beb1-a5a004cfa5a0,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
