archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types
mcs2024.zip,salient,commodities/sandc/mcs2024-sandc_salient.csv,decomposition,200,5,Year,7,cfe82b68-d850-46ed-a790-91e92773fd9c,fc21dff7-5d9c-4673-8bdb-9e5b2acbb3f6,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,0,8,21,
mcs2024.zip,salient,commodities/thori/mcs2024-thori_salient.csv,decomposition,200,5,Year,8,ac21e10c-42dc-4e4e-ace6-f6f33350b041,2ab16792-f14d-4b6b-a3c6-0e67e15cd252,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,0,9,24,
mcs2024.zip,world,commodities/tin/mcs2024-tin_world.csv,decomposition,200,17,,3,5259a5e5-bbf6-4358-b0c3-8d49aa7cfc07,dcf30a2c-8c2b-4e60-9320-0eb96245f75d,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/tin/mcs2024-tin_salient.csv,decomposition,200,5,Year,14,80c077a1-86e7-477b-88d0-2afde053ceba,b006d307-b0d1-4730-959c-1a6d155d5413,200,14,200,14,200,5,200,"cross_correlation,decomposition,structural_break",200,0,15,42,
mcs2024.zip,salient,commodities/tanta/mcs2024-tanta_salient.csv,decomposition,200,5,Year,7,ce4f6e27-ae01-4dd2-b100-65d026862005,847ceff3-ed4f-44d3-9213-fa4426cca4ad,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,0,8,21,
mcs2024.zip,world,commodities/tanta/mcs2024-tanta_world.csv,decomposition,200,11,,3,870533de-ce15-49f3-b4b7-c475aa2d8949,042d2994-167d-4c76-9ffc-1289b3937bbb,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,world,commodities/diamo/mcs2024-diamo_world.csv,decomposition,200,9,,4,e7efa852-c92b-4f07-9239-e76c5c7ad9c7,8c4e4f85-cd9f-4abb-95c6-54ed9e4d9876,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/diamo/mcs2024-diamo_salient.csv,decomposition,200,5,Year,13,57d001bd-b822-4f60-8ff2-5911f4245a43,9e0bd695-1faf-406e-870d-2509f23a942c,200,13,200,13,200,5,200,"cross_correlation,decomposition,structural_break",200,0,14,39,
mcs2024.zip,world,commodities/heliu/mcs2024-heliu_world.csv,decomposition,200,10,,3,8eb1be79-c01e-4a2d-aa7f-a7b5a4838170,de753b44-6b9e-4ae6-94a4-b9c19c3c24f6,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/heliu/mcs2024-heliu_salient.csv,decomposition,200,5,Year,6,05e62bdf-ecbf-45b7-a39f-1a74603e2dca,ac61bffd-0595-415a-9922-d6750e17fc13,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,0,7,18,
